ID	IsHide	LastName	FristName	Desc	Sex	Age	BodyType	Hair	Beard	ClothesStuff	BodyColor	BackStory1	BackStory2	BackStory3	Feature1	Feature2	Feature3	Experience1	Experience2	Experience3	Experience4	Relation1	Relation2	Relation3	Seed	Eyebrows	REye	LEye	Nose	Mouth	Ear	Yinji	Bahen	Shipin	IsCreat
ID	"是否隐藏 1 不参与随机但参与创建
 2 不参与随机也不参与创建"	姓	名	轮回者来源	性别(1男2女)	年龄	身体类型(1正常2壮3胖)	头发ID	胡须ID	衣服主材料	肤色(正常0白1黑2黄3)	背景故事1	背景故事2	背景故事3	附加特性1	附加特性2	附加特性3	经历1	经历2	经历3	经历4	关系1(ID|NAME)	关系2(ID|NAME)	关系3(ID|NAME)		眉毛ID	右眼ID	左眼ID	鼻子ID	嘴巴ID	耳朵ID	印记ID	疤痕ID	饰品ID	创建方式
680601170	1	蓝	茜慧	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601171	1	蓝	琪函	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601172	1	蓝	娅鸿	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601173	1	蓝	紫珠	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601174	1	蓝	娅弦	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601175	1	蓝	璇优	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601176	1	蓝	璇娜	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601177	1	蓝	芳涵	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601178	1	蓝	婧钰	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601179	1	蓝	芝钰	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601180	1	蓝	妮正	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601181	1	蓝	桐露	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601182	1	蓝	冬蕾	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601183	1	蓝	颖彬	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601184	1	蓝	露沛	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601185	1	蓝	柔橘	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601186	1	蓝	芝雯	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601187	1	蓝	彬菡	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601188	1	蓝	欢韵	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601189	1	蓝	玥琬	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601190	1	蓝	昕馨	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601191	1	蓝	芳芸	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601192	1	蓝	漫诗	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601193	1	蓝	静美	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601194	1	蓝	芸冰	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601195	1	蓝	曦漫	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601196	1	蓝	杉琳	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601197	1	蓝	琛欢	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601198	1	蓝	茜琪	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601199	1	蓝	婷桃	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
680601200	1	蓝	紫蔚	苍风玄府弟子	2	16	1	3	0	Item_WhiteCloth	1	680602001	680602120	680602237												1	6	6	5	4	1	0	0	3
