ID	IsHide	LastName	FristName	Desc	Sex	Age	BodyType	Hair	Beard	ClothesStuff	BodyColor	BackStory1	BackStory2	BackStory3	Feature1	Feature2	Feature3	Experience1	Experience2	Experience3	Experience4	Relation1	Relation2	Relation3	Seed	Eyebrows	REye	LEye	Nose	Mouth	Ear	Yinji	Bahen	Shipin	IsCreat
ID	"是否隐藏 1 不参与随机但参与创建
 2 不参与随机也不参与创建"	姓	名	轮回者来源	性别(1男2女)	年龄	身体类型(1正常2壮3胖)	头发ID	胡须ID	衣服主材料	肤色(正常0白1黑2黄3)	背景故事1	背景故事2	背景故事3	附加特性1	附加特性2	附加特性3	经历1	经历2	经历3	经历4	关系1(ID|NAME)	关系2(ID|NAME)	关系3(ID|NAME)		眉毛ID	右眼ID	左眼ID	鼻子ID	嘴巴ID	耳朵ID	印记ID	疤痕ID	饰品ID	创建方式
680604168	1	凤	珊珊	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604169	1	凤	婧璟	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604170	1	凤	雯琪	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604171	1	凤	珍柔	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604172	1	凤	优寒	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604173	1	凤	香彤	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604174	1	凤	淑玥	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604175	1	凤	蓓芳	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604176	1	凤	漫薇	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604177	1	凤	俊珠	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604178	1	凤	珠雅	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604179	1	凤	桂璟	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604180	1	凤	玲彤	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604181	1	凤	晨洁	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604182	1	凤	娅琳	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604183	1	凤	瑶弦	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604184	1	凤	婧涵	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604185	1	凤	彩凡	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604186	1	凤	怡楠	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604187	1	凤	璇歆	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604188	1	凤	鑫颖	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604189	1	凤	明淑	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604190	1	凤	漫雪	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604191	1	凤	春楠	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604192	1	凤	美寒	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604193	1	凤	欣欢	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604194	1	凤	正妍	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604195	1	凤	春岚	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604196	1	凤	雪芳	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604197	1	凤	鹤惠	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604198	1	凤	家淑	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604199	1	凤	雯瑶	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
680604200	1	凤	香霞	凤凰神宗弟子	2	16	1	3	0	Item_WhiteCloth	1	680602004	680602104	680602240												5	6	6	5	5	1	0	0	3
